GLOSATIPOESTABLECIMIENTO,semana_epi_str,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
SAR,48-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,48-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,1,1,1,1
SAR,48-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
SAR,48-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAR,48-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAR,49-2025,1,Atenciones de urgencia - Total,9900,88,697,1485,5982,1648
SAR,49-2025,2,Atenciones de urgencia - Total Respiratorios,2301,36,304,510,1146,305
SAR,49-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),270,6,39,46,133,46
SAR,49-2025,4,Atenciones de urgencia - Influenza (J09-J11),64,0,2,11,41,10
SAR,49-2025,5,Atenciones de urgencia - Neumonía (J12-J18),140,0,15,20,42,63
SAR,49-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",73,1,4,18,32,18
SAR,49-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAR,49-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),1675,29,238,414,863,131
SAR,49-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),79,0,6,1,35,37
SAR,49-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,49-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SAR,49-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,0,1
SAR,49-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAR,49-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,01-2025,1,Atenciones de urgencia - Total,1848,30,131,247,1184,256
SUR,01-2025,2,Atenciones de urgencia - Total Respiratorios,435,14,46,59,273,43
SUR,01-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),51,3,7,3,28,10
SUR,01-2025,4,Atenciones de urgencia - Influenza (J09-J11),4,0,1,0,3,0
SUR,01-2025,5,Atenciones de urgencia - Neumonía (J12-J18),19,0,2,3,6,8
SUR,01-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",23,0,1,0,17,5
SUR,01-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,01-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),324,11,34,51,213,15
SUR,01-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),14,0,1,2,6,5
SUR,01-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,01-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,01-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,01-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,01-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,02-2025,1,Atenciones de urgencia - Total,1688,30,99,204,1131,224
SUR,02-2025,2,Atenciones de urgencia - Total Respiratorios,320,8,25,49,203,35
SUR,02-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),41,2,6,2,26,5
SUR,02-2025,4,Atenciones de urgencia - Influenza (J09-J11),6,0,0,0,6,0
SUR,02-2025,5,Atenciones de urgencia - Neumonía (J12-J18),14,0,0,0,5,9
SUR,02-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",9,0,0,0,7,2
SUR,02-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,02-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),234,6,18,44,153,13
SUR,02-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),16,0,1,3,6,6
SUR,02-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,02-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,02-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,02-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,02-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,03-2025,1,Atenciones de urgencia - Total,1851,25,119,258,1197,252
SUR,03-2025,2,Atenciones de urgencia - Total Respiratorios,303,8,34,50,182,29
SUR,03-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),25,1,3,1,19,1
SUR,03-2025,4,Atenciones de urgencia - Influenza (J09-J11),3,0,0,1,2,0
SUR,03-2025,5,Atenciones de urgencia - Neumonía (J12-J18),12,0,1,2,2,7
SUR,03-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",20,0,2,3,11,4
SUR,03-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,03-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),234,7,28,41,143,15
SUR,03-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),9,0,0,2,5,2
SUR,03-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,03-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,03-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
SUR,03-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,03-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,04-2025,1,Atenciones de urgencia - Total,1841,20,97,189,1261,274
SUR,04-2025,2,Atenciones de urgencia - Total Respiratorios,304,2,27,42,200,33
SUR,04-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),26,0,0,4,18,4
SUR,04-2025,4,Atenciones de urgencia - Influenza (J09-J11),8,0,0,0,8,0
SUR,04-2025,5,Atenciones de urgencia - Neumonía (J12-J18),16,1,1,0,6,8
SUR,04-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",22,0,2,2,11,7
SUR,04-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,04-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),219,1,24,35,150,9
SUR,04-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),13,0,0,1,7,5
SUR,04-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,04-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,04-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,04-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,04-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,05-2025,1,Atenciones de urgencia - Total,1487,22,89,146,1027,203
SUR,05-2025,2,Atenciones de urgencia - Total Respiratorios,233,6,26,29,151,21
SUR,05-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),13,0,1,2,8,2
SUR,05-2025,4,Atenciones de urgencia - Influenza (J09-J11),6,0,0,2,3,1
SUR,05-2025,5,Atenciones de urgencia - Neumonía (J12-J18),14,0,0,0,8,6
SUR,05-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",11,0,1,1,7,2
SUR,05-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,05-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),183,6,24,24,122,7
SUR,05-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,0,0,3,3
SUR,05-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,05-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,05-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,05-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,05-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,06-2025,1,Atenciones de urgencia - Total,1500,25,73,177,1018,207
SUR,06-2025,2,Atenciones de urgencia - Total Respiratorios,210,11,18,28,131,22
SUR,06-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),18,2,2,4,9,1
SUR,06-2025,4,Atenciones de urgencia - Influenza (J09-J11),7,1,0,0,5,1
SUR,06-2025,5,Atenciones de urgencia - Neumonía (J12-J18),9,0,0,0,5,4
SUR,06-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",18,1,0,3,10,4
SUR,06-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,06-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),153,7,15,21,99,11
SUR,06-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),5,0,1,0,3,1
SUR,06-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,06-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,06-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,06-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,06-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,07-2025,1,Atenciones de urgencia - Total,1561,22,87,191,1049,212
SUR,07-2025,2,Atenciones de urgencia - Total Respiratorios,259,5,21,46,163,24
SUR,07-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),12,0,0,1,7,4
SUR,07-2025,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
SUR,07-2025,5,Atenciones de urgencia - Neumonía (J12-J18),6,0,0,1,1,4
SUR,07-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",30,2,2,5,19,2
SUR,07-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,07-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),205,3,19,38,133,12
SUR,07-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,0,1,3,2
SUR,07-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,07-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,07-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,07-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,07-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,08-2025,1,Atenciones de urgencia - Total,1648,31,83,179,1127,228
SUR,08-2025,2,Atenciones de urgencia - Total Respiratorios,261,16,20,30,167,28
SUR,08-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),18,0,3,3,7,5
SUR,08-2025,4,Atenciones de urgencia - Influenza (J09-J11),7,1,0,0,3,3
SUR,08-2025,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,0,0,1,7
SUR,08-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",25,1,2,2,18,2
SUR,08-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,08-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),197,14,15,24,133,11
SUR,08-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,0,1,5,0
SUR,08-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,08-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,08-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,08-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,08-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,09-2025,1,Atenciones de urgencia - Total,1638,26,68,189,1127,228
SUR,09-2025,2,Atenciones de urgencia - Total Respiratorios,293,6,19,46,195,27
SUR,09-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),24,0,1,2,15,6
SUR,09-2025,4,Atenciones de urgencia - Influenza (J09-J11),5,0,0,0,4,1
SUR,09-2025,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,0,0,1,7
SUR,09-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",17,0,0,2,11,4
SUR,09-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,09-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),230,6,18,41,156,9
SUR,09-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),9,0,0,1,8,0
SUR,09-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,09-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,09-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,09-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,09-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,10-2025,1,Atenciones de urgencia - Total,1656,25,78,183,1131,239
SUR,10-2025,2,Atenciones de urgencia - Total Respiratorios,299,10,21,50,180,38
SUR,10-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),28,0,4,5,13,6
SUR,10-2025,4,Atenciones de urgencia - Influenza (J09-J11),5,0,0,0,3,2
SUR,10-2025,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,0,0,2,3
SUR,10-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",9,0,0,0,7,2
SUR,10-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,10-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),242,10,17,44,150,21
SUR,10-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),10,0,0,1,5,4
SUR,10-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,10-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,1,1
SUR,10-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,10-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,10-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,11-2025,1,Atenciones de urgencia - Total,2128,25,186,381,1281,255
SUR,11-2025,2,Atenciones de urgencia - Total Respiratorios,645,12,106,195,293,39
SUR,11-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),52,1,10,12,25,4
SUR,11-2025,4,Atenciones de urgencia - Influenza (J09-J11),12,1,2,3,3,3
SUR,11-2025,5,Atenciones de urgencia - Neumonía (J12-J18),16,0,0,2,4,10
SUR,11-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",37,0,7,11,13,6
SUR,11-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,11-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),505,10,84,162,235,14
SUR,11-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),23,0,3,5,13,2
SUR,11-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,11-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,0,0,0,1,0
SUR,11-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
SUR,11-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,11-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,12-2025,1,Atenciones de urgencia - Total,2537,55,226,527,1472,257
SUR,12-2025,2,Atenciones de urgencia - Total Respiratorios,1040,35,143,321,484,57
SUR,12-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),95,5,18,25,40,7
SUR,12-2025,4,Atenciones de urgencia - Influenza (J09-J11),9,0,0,4,5,0
SUR,12-2025,5,Atenciones de urgencia - Neumonía (J12-J18),23,0,0,2,5,16
SUR,12-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",26,1,5,6,12,2
SUR,12-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,12-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),869,29,120,281,414,25
SUR,12-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),18,0,0,3,8,7
SUR,12-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,12-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",3,0,0,0,3,0
SUR,12-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",3,0,0,1,2,0
SUR,12-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,12-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,13-2025,1,Atenciones de urgencia - Total,2368,56,204,465,1378,265
SUR,13-2025,2,Atenciones de urgencia - Total Respiratorios,944,34,107,260,481,62
SUR,13-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),95,2,12,25,45,11
SUR,13-2025,4,Atenciones de urgencia - Influenza (J09-J11),11,0,0,0,9,2
SUR,13-2025,5,Atenciones de urgencia - Neumonía (J12-J18),18,0,1,0,9,8
SUR,13-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",40,2,3,15,17,3
SUR,13-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,13-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),754,30,90,212,391,31
SUR,13-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),26,0,1,8,10,7
SUR,13-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,13-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,13-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,13-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,13-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,14-2025,1,Atenciones de urgencia - Total,2146,36,188,427,1266,229
SUR,14-2025,2,Atenciones de urgencia - Total Respiratorios,827,21,97,236,422,51
SUR,14-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),91,4,8,26,43,10
SUR,14-2025,4,Atenciones de urgencia - Influenza (J09-J11),14,0,1,0,8,5
SUR,14-2025,5,Atenciones de urgencia - Neumonía (J12-J18),30,1,2,2,13,12
SUR,14-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",36,1,4,9,17,5
SUR,14-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,14-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),634,14,81,196,332,11
SUR,14-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),22,1,1,3,9,8
SUR,14-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,14-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,14-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,1,0,0
SUR,14-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,14-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,15-2025,1,Atenciones de urgencia - Total,2095,33,171,421,1255,215
SUR,15-2025,2,Atenciones de urgencia - Total Respiratorios,714,18,91,198,365,42
SUR,15-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),81,2,13,18,44,4
SUR,15-2025,4,Atenciones de urgencia - Influenza (J09-J11),29,2,1,7,16,3
SUR,15-2025,5,Atenciones de urgencia - Neumonía (J12-J18),15,0,1,2,6,6
SUR,15-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",49,1,4,13,28,3
SUR,15-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,15-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),524,13,69,152,269,21
SUR,15-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),16,0,3,6,2,5
SUR,15-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,15-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,15-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,15-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,15-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,16-2025,1,Atenciones de urgencia - Total,2140,31,172,403,1321,213
SUR,16-2025,2,Atenciones de urgencia - Total Respiratorios,750,15,81,200,401,53
SUR,16-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),83,1,12,21,41,8
SUR,16-2025,4,Atenciones de urgencia - Influenza (J09-J11),29,0,1,10,15,3
SUR,16-2025,5,Atenciones de urgencia - Neumonía (J12-J18),18,0,0,3,6,9
SUR,16-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",50,0,4,17,25,4
SUR,16-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,16-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),558,12,64,147,309,26
SUR,16-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),12,2,0,2,5,3
SUR,16-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,16-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,16-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,16-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,16-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,17-2025,1,Atenciones de urgencia - Total,2174,25,166,437,1317,229
SUR,17-2025,2,Atenciones de urgencia - Total Respiratorios,830,14,93,247,414,62
SUR,17-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),70,1,5,18,40,6
SUR,17-2025,4,Atenciones de urgencia - Influenza (J09-J11),39,0,2,9,26,2
SUR,17-2025,5,Atenciones de urgencia - Neumonía (J12-J18),29,0,0,0,6,23
SUR,17-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",32,2,5,7,16,2
SUR,17-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,17-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),642,11,80,208,319,24
SUR,17-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),18,0,1,5,7,5
SUR,17-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,17-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,17-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,17-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,17-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,18-2025,1,Atenciones de urgencia - Total,2259,30,161,419,1406,243
SUR,18-2025,2,Atenciones de urgencia - Total Respiratorios,883,16,89,225,479,74
SUR,18-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),85,1,17,10,43,14
SUR,18-2025,4,Atenciones de urgencia - Influenza (J09-J11),41,0,0,9,30,2
SUR,18-2025,5,Atenciones de urgencia - Neumonía (J12-J18),28,0,1,2,12,13
SUR,18-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",39,0,7,10,18,4
SUR,18-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,18-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),672,14,63,192,368,35
SUR,18-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),18,1,1,2,8,6
SUR,18-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,18-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,18-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,18-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,18-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,19-2025,1,Atenciones de urgencia - Total,2148,29,177,432,1304,206
SUR,19-2025,2,Atenciones de urgencia - Total Respiratorios,916,15,95,255,489,62
SUR,19-2025,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),114,2,16,33,53,10
SUR,19-2025,4,Atenciones de urgencia - Influenza (J09-J11),23,0,1,3,14,5
SUR,19-2025,5,Atenciones de urgencia - Neumonía (J12-J18),38,0,1,0,21,16
SUR,19-2025,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",42,0,2,11,22,7
SUR,19-2025,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,19-2025,10,Atenciones de urgencia - IRA Alta (J00-J06),682,13,74,207,368,20
SUR,19-2025,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),17,0,1,1,11,4
SUR,19-2025,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,19-2025,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,19-2025,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,19-2025,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,19-2025,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,20-2025,1,Atenciones de urgencia - Total,2272,35,153,494,1366,224
